activity_code,activity_text,period,participation_rate_weighted_pp,participation_rate_unweighted_pp,positive_respondents,respondents_total,ai_exposure_score,ai_exposure_score_z,automation_score,augmentation_score,post_2023plus,ai_exposure_x_post,ai_exposure_z_x_post
500103,Missing travel or destination,post,1.8349669036426202,2.10244170158462,169.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
500103,Missing travel or destination,pre,2.13339235750597,2.250540021494902,210.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
500104,Recorded simultaneous activities incorrectly,post,0.0,0.0,0.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
500104,Recorded simultaneous activities incorrectly,pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
500105,Respondent refused to provide information/none of your business,post,0.314514917682355,0.19522348786076998,16.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
500105,Respondent refused to provide information/none of your business,pre,0.30732774557307396,0.340034655358478,32.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
500106,Gap/can't remember,post,4.0222000889130705,4.63394398551241,378.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
500106,Gap/can't remember,pre,5.57453111373271,6.082084903902192,569.6,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
500107,Unable to code activity at 1st tier,post,0.08230530423715,0.1041314987876,8.5,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
500107,Unable to code activity at 1st tier,pre,0.250637872480564,0.24112735563522603,23.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
509989,"Data codes, n.e.c.*",post,0.011824805052566504,0.01236907633592,1.0,8108.5,0.05,-0.4785288964455661,0.05,0.05,1.0,0.05,-0.4785288964455661
509989,"Data codes, n.e.c.*",pre,0.0,0.0,0.0,9294.8,0.05,-0.4785288964455661,0.05,0.05,0.0,0.0,-0.0
